market_name,district_name,state,commodity,variety,grade,price_date,modal_price,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_change_3d,price_change_7d,price_change_14d,price_change_30d,rolling_mean_7d,rolling_mean_30d,rolling_std_7d,rolling_std_30d,price_vs_ma7,price_vs_ma30,month,day_of_week,crash
Chitwadagaon,Ballia,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2860.0,2850.0,2850.0,2840.0,2850.0,2850.0,0.0035087719298245,0.0070422535211267,0.0035087719298245,0.0035087719298245,2855.0,2842.826086956521,5.773502691896205,12.687331454881146,0.0017513134851139,0.0060411409344651,8,2,0
Tamkuhi road,Kushinagar,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,2475.0,2440.0,2175.0,2175.0,2175.0,1975.0,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.2531645569620253,2391.25,2209.75,145.10771860931447,145.74197639736295,0.0350235232618922,0.120036203190406,8,2,0
North Paravur,Ernakulam,Kerala,Cabbage,Cabbage,FAQ,2025-08-13,2400.0,2400.0,2400.0,2800.0,2800.0,2800.0,0.0,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,2480.0,2713.043478260869,178.88543819998324,168.6964671346641,-0.032258064516129,-0.1153846153846154,8,2,0
Chitwadagaon,Ballia,Uttar Pradesh,Garlic,Average,FAQ,2025-08-13,6550.0,6580.0,6470.0,6340.0,6460.0,6410.0,0.0123647604327665,0.0331230283911672,0.0139318885448915,0.0218408736349453,6542.5,6446.086956521739,49.91659710624096,65.41747962690786,0.0011463507833398,0.0161203291514906,8,2,0
Lucknow,Lucknow,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2860.0,2860.0,2860.0,2850.0,2860.0,2850.0,0.0,0.0035087719298245,0.0,0.0035087719298245,2858.333333333333,2856.153846153846,4.082482904638668,4.961389383541949,0.0005830903790087,0.0013466199838405,8,2,0
Golagokarnath,Lakhimpur,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1680.0,1660.0,1640.0,1550.0,1720.0,1600.0,0.024390243902439,0.0838709677419355,-0.0232558139534884,0.05,1640.0,1657.0833333333333,26.07680962081052,53.20012803734957,0.024390243902439,0.0138295197384963,8,2,0
Ballia,Ballia,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4900.0,5050.0,5060.0,4840.0,4680.0,2375.0,-0.0316205533596838,0.0123966942148761,0.047008547008547,1.0631578947368423,4979.166666666667,4602.115384615385,90.79739350150234,392.68097248764656,-0.0158995815899581,0.064727758973716,8,2,0
Bharthna,Etawah,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6000.0,5950.0,5500.0,5350.0,5600.0,6150.0,0.0909090909090908,0.1214953271028036,0.0714285714285714,-0.024390243902439,5691.666666666667,5628.846153846154,270.9551008316072,308.9249348700296,0.0541727672035139,0.0659378202938161,8,2,0
Sainthia,Birbhum,West Bengal,Brinjal,Brinjal,FAQ,2025-08-13,5400.0,5400.0,4400.0,4400.0,5400.0,5400.0,0.2272727272727273,0.2272727272727273,0.0,0.0,4828.571428571428,5150.0,534.5224838248485,440.9585518440853,0.1183431952662721,0.0485436893203883,8,2,0
Rajpura,Patiala,Punjab,Brinjal,Other,FAQ,2025-08-13,900.0,1000.0,900.0,1400.0,1050.0,900.0,0.0,-0.3571428571428571,-0.1428571428571429,0.0,933.3333333333334,1137.5,57.73502691896259,315.9452936370926,-0.0357142857142857,-0.2087912087912088,8,2,0
Rajpura,Patiala,Punjab,Banana,Other,Medium,2025-08-13,3300.0,3300.0,3300.0,3300.0,3300.0,3200.0,0.0,0.0,0.0,0.03125,3366.6666666666665,3376.3636363636365,103.27955589886456,90.00240497027148,-0.0198019801980197,-0.0226171243941841,8,2,0
Badayoun,Badaun,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6460.0,6455.0,6460.0,6450.0,6475.0,6435.0,0.0,0.0015503875968991,-0.0023166023166023,0.0038850038850037,6458.571428571428,6459.137931034483,2.439750229321425,10.094992147430784,0.0002211900022119,0.0001334650188185,8,2,0
Manjeri,Malappuram,Kerala,Cabbage,Other,FAQ,2025-08-13,1650.0,1650.0,1650.0,1950.0,2150.0,1950.0,0.0,-0.1538461538461538,-0.2325581395348837,-0.1538461538461538,1650.0,1954.5454545454545,0.0,225.6783904824203,0.0,-0.1558139534883721,8,2,0
Deesa(Deesa Veg Yard),Banaskanth,Gujarat,Brinjal,Other,FAQ,2025-08-13,4400.0,4350.0,4325.0,2150.0,5075.0,2850.0,0.0173410404624276,1.0465116279069768,-0.1330049261083743,0.5438596491228069,4350.0,3965.909090909091,30.61862178477642,1273.3192809904317,0.0114942528735633,0.10945558739255,8,2,0
Rajpura,Patiala,Punjab,Green Chilli,Other,FAQ,2025-08-13,3500.0,3400.0,4000.0,3800.0,3000.0,3200.0,-0.125,-0.0789473684210526,0.1666666666666667,0.09375,3475.0,3325.0,411.2987559751022,407.0403151799753,0.0071942446043165,0.0526315789473683,8,2,0
North Paravur,Ernakulam,Kerala,Garlic,Average,FAQ,2025-08-13,9800.0,9800.0,11500.0,11500.0,11500.0,15000.0,-0.1478260869565217,-0.1478260869565217,-0.1478260869565217,-0.3466666666666667,10820.0,11808.695652173914,931.1283477587824,937.556322418886,-0.0942698706099814,-0.1701030927835052,8,2,0
Chitwadagaon,Ballia,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4890.0,5070.0,4890.0,4750.0,4650.0,2330.0,0.0,0.0294736842105263,0.0516129032258063,1.098712446351931,4975.0,4543.04347826087,98.48857801796092,470.94136657442806,-0.0170854271356784,0.0763709445879987,8,2,0
Timarni(F&V),Harda,Madhya Pradesh,Brinjal,Other,FAQ,2025-08-13,1500.0,1000.0,1000.0,1100.0,1350.0,2500.0,0.5,0.3636363636363635,0.1111111111111111,-0.4,1166.6666666666667,1275.0,288.67513459481285,297.1090869088493,0.2857142857142856,0.1764705882352941,8,2,1
Rajkot(Veg.Sub Yard),Rajkot,Gujarat,Green Chilli,Green Chilly,FAQ,2025-08-13,1250.0,2000.0,2000.0,1800.0,3200.0,6500.0,-0.375,-0.3055555555555556,-0.609375,-0.8076923076923077,1925.0,3297.9166666666665,447.21359549997055,1752.4659127533168,-0.3506493506493506,-0.6209728363866076,8,2,0
Manjeri,Malappuram,Kerala,Garlic,Average,FAQ,2025-08-13,9050.0,9950.0,9950.0,9950.0,9950.0,9950.0,-0.0904522613065326,-0.0904522613065326,-0.0904522613065326,-0.0904522613065326,9725.0,9907.142857142857,450.0,196.3961012137201,-0.0694087403598971,-0.0865176640230713,8,2,0
Lehra Gaga,Sangrur,Punjab,Green Chilli,Other,FAQ,2025-08-13,2500.0,2000.0,2500.0,2000.0,3000.0,1500.0,0.0,0.25,-0.1666666666666666,0.6666666666666667,2400.0,2670.5882352941176,418.3300132670377,613.1524136403126,0.0416666666666667,-0.0638766519823788,8,2,1
Dewas(F&V),Dewas,Madhya Pradesh,Brinjal,Other,FAQ,2025-08-13,800.0,800.0,900.0,700.0,700.0,800.0,-0.1111111111111111,0.1428571428571428,0.1428571428571428,0.0,810.0,779.5454545454545,54.77225575051654,52.68751299856648,-0.0123456790123457,0.0262390670553935,8,2,0
Sainthia,Birbhum,West Bengal,Green Chilli,Green Chilly,FAQ,2025-08-13,7900.0,7900.0,7900.0,7900.0,9400.0,7900.0,0.0,0.0,-0.1595744680851063,0.0,7900.0,8721.42857142857,0.0,655.6631603911762,0.0,-0.0941850941850941,8,2,0
North Paravur,Ernakulam,Kerala,Green Chilli,Green Chilly,FAQ,2025-08-13,5800.0,5800.0,6500.0,6000.0,7000.0,4200.0,-0.1076923076923076,-0.0333333333333333,-0.1714285714285713,0.3809523809523809,6220.0,6626.086956521739,383.40579025361626,447.4344962768254,-0.067524115755627,-0.1246719160104986,8,2,0
Lehra Gaga,Sangrur,Punjab,Cabbage,Other,FAQ,2025-08-13,2500.0,2000.0,2000.0,2000.0,2000.0,1000.0,0.25,0.25,0.25,1.5,2100.0,2000.0,223.60679774997897,213.2007163556105,0.1904761904761904,0.25,8,2,1
Haldibari,Coochbehar,West Bengal,Green Chilli,Green Chilly,FAQ,2025-08-13,9500.0,9500.0,10500.0,10500.0,10500.0,5100.0,-0.0952380952380952,-0.0952380952380952,-0.0952380952380952,0.8627450980392157,10142.857142857143,10018.518518518518,475.5948656056713,742.157477088046,-0.0633802816901408,-0.0517560073937153,8,2,0
Dhupguri,Jalpaiguri,West Bengal,Green Chilli,Other,FAQ,2025-08-13,8000.0,8000.0,5500.0,7500.0,6400.0,1500.0,0.4545454545454546,0.0666666666666666,0.25,4.333333333333333,6400.0,6573.333333333333,1236.9316876852984,874.6155618055175,0.25,0.2170385395537526,8,2,0
Chavakkad,Thirssur,Kerala,Green Chilli,Other,FAQ,2025-08-13,6800.0,9000.0,10000.0,8000.0,9000.0,6000.0,-0.3199999999999999,-0.15,-0.2444444444444444,0.1333333333333333,8800.0,8752.380952380952,1232.8828005937955,1013.7154667948164,-0.2272727272727273,-0.2230685527747551,8,2,0
Omalloor,Pathanamthitta,Kerala,Brinjal,Brinjal,FAQ,2025-08-13,5800.0,5800.0,5800.0,5800.0,4800.0,5800.0,0.0,0.0,0.2083333333333332,0.0,5800.0,5607.692307692308,0.0,401.9184762342503,0.0,0.0342935528120713,8,2,0
Kairana,Shamli,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-08-13,3050.0,3150.0,2950.0,1650.0,1550.0,1750.0,0.0338983050847456,0.8484848484848484,0.967741935483871,0.7428571428571429,2621.428571428572,1973.3333333333333,607.4928962939575,469.5436767413827,0.1634877384196185,0.5456081081081081,8,2,0
Jalalabad,Fazilka,Punjab,Brinjal,Other,FAQ,2025-08-13,2000.0,1750.0,1950.0,1950.0,3550.0,1350.0,0.0256410256410255,0.0256410256410255,-0.4366197183098591,0.4814814814814814,1920.0,2513.6363636363635,120.41594578792272,633.0541649476571,0.0416666666666667,-0.2043399638336347,8,2,0
Chelakkara,Thirssur,Kerala,Brinjal,Other,FAQ,2025-08-13,3600.0,3200.0,3200.0,3900.0,3900.0,3600.0,0.125,-0.0769230769230768,-0.0769230769230768,0.0,3450.0,3728.0,294.95762407505254,244.13111231467516,0.0434782608695651,-0.0343347639484978,8,2,0
Gurdaspur,Gurdaspur,Punjab,Brinjal,Other,FAQ,2025-08-13,1500.0,1500.0,1500.0,1700.0,1700.0,1500.0,0.0,-0.1176470588235294,-0.1176470588235294,0.0,1533.3333333333333,1720.8333333333333,51.63977794943215,248.4371439474252,-0.0217391304347825,-0.1283292978208232,8,2,0
Ballia,Ballia,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1765.0,1745.0,1770.0,1750.0,1840.0,1685.0,-0.0028248587570621,0.0085714285714286,-0.0407608695652174,0.0474777448071217,1756.6666666666667,1845.192307692308,18.348478592697347,96.87601116097514,0.0047438330170777,-0.0434601354872329,8,2,0
Lucknow,Lucknow,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6400.0,6400.0,6420.0,6400.0,6450.0,6360.0,-0.0031152647975077,0.0,-0.0077519379844961,0.0062893081761006,6410.0,6424.4,10.954451150103322,23.99305454232345,-0.001560062402496,-0.0037980200485647,8,2,0
Nadia,Nadia,West Bengal,Brinjal,Round/Long,FAQ,2025-08-13,5300.0,5300.0,5350.0,5400.0,5700.0,5300.0,-0.0093457943925233,-0.0185185185185184,-0.0701754385964912,0.0,5316.666666666667,5428.571428571428,25.819888974779143,201.1211959235985,-0.0031347962382445,-0.0236842105263157,8,2,0
Mandsaur,Mandsaur,Madhya Pradesh,Garlic,Garlic,FAQ,2025-08-13,3300.0,5000.0,3900.0,2000.0,2000.0,6701.0,-0.1538461538461538,0.6499999999999999,0.6499999999999999,-0.507536188628563,3522.2,2796.285714285714,1024.5800115169632,1070.3352812491614,-0.0630855715178013,0.1801369163175641,8,2,0
Noida,Ghaziabad,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4200.0,4000.0,3600.0,4675.0,4410.0,2215.0,0.1666666666666667,-0.1016042780748662,-0.0476190476190476,0.8961625282167043,3950.0,4168.478260869565,249.9999999999855,533.7398812807301,0.0632911392405062,0.007561929595828,8,2,0
Gurdaspur,Gurdaspur,Punjab,Cabbage,Other,FAQ,2025-08-13,650.0,700.0,650.0,800.0,700.0,450.0,0.0,-0.1875,-0.0714285714285714,0.4444444444444444,683.3333333333334,714.2857142857143,40.82482904638633,85.356395693074,-0.048780487804878,-0.09,8,2,0
Badayoun,Badaun,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4560.0,4550.0,4535.0,4415.0,4225.0,3430.0,0.0055126791620727,0.0328425821064553,0.0792899408284024,0.3294460641399417,4533.571428571428,4253.96551724138,22.119803667413755,219.2453750544331,0.0058295257602016,0.0719409881246706,8,2,0
Faizabad,Ayodhya,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2860.0,2850.0,2870.0,2800.0,2800.0,2700.0,-0.0034843205574912,0.0214285714285713,0.0214285714285713,0.0592592592592593,2863.333333333333,2793.076923076923,12.110601416389477,53.27432633225381,-0.0011641443538998,0.0239603415037179,8,2,0
Kairana,Shamli,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,5450.0,5450.0,5450.0,5950.0,5950.0,5950.0,0.0,-0.0840336134453781,-0.0840336134453781,-0.0840336134453781,5592.857142857143,5853.333333333333,243.97501823713316,186.5907070408765,-0.0255427841634738,-0.0689066059225511,8,2,0
Firozabad,Firozabad,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4330.0,4225.0,4280.0,4810.0,4550.0,2780.0,0.0116822429906542,-0.0997920997920998,-0.0483516483516484,0.5575539568345325,4316.666666666667,4463.125,130.3712647275722,292.94906999120553,0.0030888030888029,-0.0298277552163562,8,2,0
Amritsar(Amritsar Mewa Mandi),Amritsar,Punjab,Garlic,Garlic,FAQ,2025-08-13,3500.0,3500.0,3000.0,3000.0,2600.0,3000.0,0.1666666666666667,0.1666666666666667,0.3461538461538462,0.1666666666666667,3250.0,3080.0,273.8612787525831,295.68322818275016,0.0769230769230768,0.1363636363636364,8,2,0
Tamluk (Medinipur E),Medinipur(E),West Bengal,Brinjal,Brinjal,FAQ,2025-08-13,5000.0,5000.0,5400.0,5400.0,5400.0,4800.0,-0.074074074074074,-0.074074074074074,-0.074074074074074,0.0416666666666667,5285.714285714285,5384.0,254.4836041121408,230.3620339088827,-0.0540540540540539,-0.0713224368499256,8,2,0
Ramkrishanpur(Howrah),Howrah,West Bengal,Brinjal,Brinjal,FAQ,2025-08-13,5600.0,5500.0,6000.0,6600.0,7600.0,8500.0,-0.0666666666666666,-0.1515151515151515,-0.2631578947368421,-0.3411764705882353,6028.571428571428,7346.666666666667,411.1540089159216,1366.2769278876644,-0.0710900473933648,-0.2377495462794918,8,2,0
Chitwadagaon,Ballia,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1760.0,1770.0,1720.0,1760.0,1950.0,1550.0,0.0232558139534884,0.0,-0.0974358974358974,0.1354838709677419,1752.5,1839.5652173913045,22.17355782608505,92.31754786749846,0.0042796005706133,-0.0432521862443866,8,2,0
Kattappana,Idukki,Kerala,Brinjal,Other,FAQ,2025-08-13,3500.0,3800.0,4300.0,4000.0,3400.0,3000.0,-0.1860465116279069,-0.125,0.0294117647058822,0.1666666666666667,3850.0,3700.0,367.4234614174767,308.220700148451,-0.0909090909090909,-0.054054054054054,8,2,0
Lucknow,Lucknow,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1800.0,1800.0,1870.0,1850.0,1800.0,1550.0,-0.0374331550802139,-0.0270270270270269,0.0,0.1612903225806452,1843.3333333333333,1822.4,34.448028487370166,32.0520410166402,-0.023508137432188,-0.0122914837576821,8,2,0
Gadaura,Maharajganj,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,2100.0,2100.0,2100.0,2100.0,2100.0,2000.0,0.0,0.0,0.0,0.05,2114.285714285714,2103.846153846154,37.796447300922736,19.61161351381841,-0.0067567567567566,-0.0018281535648994,8,2,0
Golagokarnath,Lakhimpur,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6240.0,6250.0,6250.0,6300.0,6300.0,6180.0,-0.0016,-0.0095238095238094,-0.0095238095238094,0.0097087378640776,6246.0,6269.565217391304,11.401754250990283,70.99796801636712,-0.0009606147934678,-0.0047156726768377,8,2,0
Manjeri,Malappuram,Kerala,Brinjal,Other,FAQ,2025-08-13,3850.0,3850.0,3850.0,2650.0,2650.0,3050.0,0.0,0.4528301886792452,0.4528301886792452,0.2622950819672132,3850.0,3021.428571428572,0.0,540.502411782639,0.0,0.2742316784869976,8,2,0
Aligarh,Aligarh,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2600.0,2620.0,2620.0,2600.0,2610.0,2520.0,-0.0076335877862595,0.0,-0.0038314176245211,0.0317460317460318,2613.333333333333,2601.851851851852,12.110601416414148,27.321031211091583,-0.0051020408163265,-0.0007117437722419,8,2,0
Kalna,Purba Bardhaman,West Bengal,Green Chilli,Other,FAQ,2025-08-13,5900.0,5900.0,5900.0,6300.0,6900.0,6000.0,0.0,-0.0634920634920634,-0.144927536231884,-0.0166666666666667,5985.714285714285,6635.714285714285,157.35915849389252,657.2751189650706,-0.0143198090692123,-0.1108719052744886,8,2,0
Ballia,Ballia,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6560.0,6600.0,6575.0,6390.0,6475.0,6620.0,-0.0022813688212928,0.0266040688575899,0.013127413127413,-0.0090634441087613,6550.833333333333,6461.538461538462,49.43851400142853,69.96812461298317,0.0013993130644955,0.0152380952380952,8,2,0
Raman,Bhatinda,Punjab,Banana,Other,Medium,2025-08-13,2045.0,2025.0,2045.0,2005.0,1955.0,1735.0,0.0,0.0199501246882793,0.0460358056265983,0.1786743515850144,2025.0,1903.4615384615383,17.888543819998265,153.14548136179891,0.0098765432098766,0.0743584562537886,8,2,0
Etawah,Etawah,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1600.0,1500.0,1450.0,1550.0,1600.0,1950.0,0.1034482758620689,0.032258064516129,0.0,-0.1794871794871795,1533.3333333333333,1586.6,75.277265270908,82.84926070882963,0.0434782608695651,0.0084457330139922,8,2,0
Amritsar(Amritsar Mewa Mandi),Amritsar,Punjab,Green Chilli,Green Chilly,FAQ,2025-08-13,1000.0,1000.0,1000.0,1500.0,1500.0,600.0,0.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,1133.3333333333333,1504.7619047619048,206.559111797729,452.1904360733324,-0.1176470588235293,-0.3354430379746835,8,2,0
Ghatal,Medinipur(W),West Bengal,Green Chilli,Green Chilly,FAQ,2025-08-13,8200.0,8100.0,8100.0,8100.0,8200.0,5900.0,0.0123456790123457,0.0123456790123457,0.0,0.3898305084745763,8150.0,8681.818181818182,54.77225575063557,1535.806400136859,0.0061349693251533,-0.0554973821989529,8,2,0
North Paravur,Ernakulam,Kerala,Brinjal,Arkasheela Mattigulla,FAQ,2025-08-13,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,0.0,0.0,0.0,8,2,0
Bharthna,Etawah,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4730.0,4730.0,4900.0,5420.0,6000.0,3850.0,-0.0346938775510203,-0.1273062730627306,-0.2116666666666666,0.2285714285714286,4913.333333333333,5488.846153846154,184.46318512556007,418.0270510201717,-0.0373134328358207,-0.1382523999719712,8,2,0
Gonda,Gonda,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2900.0,2950.0,2950.0,3050.0,3100.0,3000.0,-0.0169491525423728,-0.0491803278688525,-0.0645161290322581,-0.0333333333333333,3000.0,3024.137931034483,76.37626158260188,75.14354080117903,-0.0333333333333333,-0.0410490307867731,8,2,0
Tanda Urmur,Hoshiarpur,Punjab,Garlic,Other,FAQ,2025-08-13,11000.0,6500.0,12000.0,10000.0,9000.0,9500.0,-0.0833333333333333,0.1,0.2222222222222223,0.1578947368421053,10416.666666666666,10552.631578947368,2245.3655975512465,1300.5846638478554,0.056,0.0423940149625934,8,2,1
Khurja,Bulandshahar,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1705.0,1750.0,1750.0,1750.0,1800.0,1750.0,-0.0257142857142856,-0.0257142857142856,-0.0527777777777778,-0.0257142857142856,1742.5,1821.6,34.31471987354726,149.00866865163366,-0.0215208034433285,-0.0640096618357487,8,2,0
Chengannur,Alappuzha,Kerala,Brinjal,Brinjal,FAQ,2025-08-13,3800.0,4000.0,4000.0,3800.0,3800.0,4000.0,-0.05,0.0,0.0,-0.05,3920.0,3917.391304347826,109.54451150103316,107.24726702617426,-0.0306122448979592,-0.0299667036625971,8,2,0
Ranaghat,Nadia,West Bengal,Green Chilli,Other,FAQ,2025-08-13,8000.0,8000.0,8100.0,7800.0,8500.0,5600.0,-0.0123456790123457,0.0256410256410255,-0.0588235294117647,0.4285714285714286,8033.333333333333,7745.833333333333,136.62601021279468,624.1370854622938,-0.0041493775933609,0.0328133405056483,8,2,0
Navsari,Navsari,Gujarat,Brinjal,Arkasheela Mattigulla,FAQ,2025-08-13,1250.0,1250.0,1625.0,1500.0,1250.0,3750.0,-0.2307692307692307,-0.1666666666666666,0.0,-0.6666666666666667,1464.2857142857142,2004.1666666666667,276.8337131959989,985.0626475205844,-0.146341463414634,-0.3762993762993764,8,2,0
Ettumanoor,Kottayam,Kerala,Brinjal,Other,FAQ,2025-08-13,3800.0,4500.0,4700.0,3600.0,2700.0,3700.0,-0.1914893617021277,0.0555555555555555,0.4074074074074074,0.0270270270270269,4260.0,3208.0,427.7849927241489,662.0171196175054,-0.107981220657277,0.1845386533665836,8,2,0
Mahoba,Mahoba,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4550.0,4510.0,4550.0,4600.0,4580.0,3370.0,0.0,-0.0108695652173913,-0.0065502183406113,0.3501483679525223,4541.666666666667,4561.304347826087,18.348478592608803,43.51638644611869,0.001834862385321,-0.0024783147459727,8,2,0
Habra,North 24 Parganas,West Bengal,Brinjal,Other,FAQ,2025-08-13,5500.0,5200.0,5000.0,6200.0,2600.0,8000.0,0.1,-0.1129032258064516,1.1153846153846154,-0.3125,5385.714285714285,5871.428571428572,456.17456975944776,1471.4208660608897,0.0212201591511937,-0.0632603406326034,8,2,0
Nawabganj,Gonda,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6400.0,6300.0,6400.0,6400.0,6400.0,6500.0,0.0,0.0,0.0,-0.0153846153846153,6378.571428571428,6460.0,39.33978962404947,69.97536512615892,0.0033594624860022,-0.0092879256965944,8,2,0
Bhinga,Shravasti,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2850.0,2850.0,2900.0,2880.0,2800.0,2780.0,-0.0172413793103448,-0.0104166666666666,0.0178571428571427,0.0251798561151079,2867.8571428571427,2813.5714285714284,31.33915852640209,127.40906083583232,-0.0062266500622664,0.012947448591013,8,2,0
Bhopal,Bhopal,Madhya Pradesh,Garlic,Garlic,FAQ,2025-08-13,5700.0,5350.0,4500.0,2500.0,2300.0,6200.0,0.2666666666666666,1.2799999999999998,1.4782608695652173,-0.0806451612903226,4700.0,3212.5,1050.5950694725343,1239.2362655034328,0.2127659574468086,0.7743190661478598,8,2,1
Mainpuri,Mainpuri,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4450.0,4470.0,4400.0,4900.0,4800.0,2890.0,0.0113636363636364,-0.0918367346938775,-0.0729166666666666,0.5397923875432526,4420.0,4653.4,70.71067811866611,233.75877880124688,0.006787330316742,-0.0437099755017835,8,2,0
Gazipur,Ghazipur,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4900.0,4940.0,5120.0,4900.0,4940.0,2410.0,-0.04296875,0.0,-0.0080971659919028,1.0331950207468878,5028.333333333333,4770.4,93.0412095077594,381.7446790722678,-0.025522041763341,0.0271675331209124,8,2,0
Mahoba,Mahoba,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1700.0,1740.0,1750.0,1920.0,2050.0,2000.0,-0.0285714285714285,-0.1145833333333333,-0.1707317073170732,-0.15,1748.3333333333333,2049.1304347826085,34.30257521916755,285.8466378939158,-0.0276453765490943,-0.1703798005516655,8,2,0
Allahabad,Prayagraj,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1700.0,1730.0,1720.0,1750.0,1700.0,1785.0,-0.0116279069767442,-0.0285714285714285,0.0,-0.0476190476190476,1715.0,1735.625,14.142135623730548,30.72714774748039,-0.0087463556851311,-0.0205257472092186,8,2,0
Nautnava,Maharajganj,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,1960.0,1800.0,2300.0,1700.0,1600.0,1800.0,-0.1478260869565217,0.1529411764705881,0.2250000000000001,0.0888888888888888,1882.0,1701.0,261.9541944691858,172.7760948377108,0.0414452709883104,0.1522633744855968,8,2,0
Sabalgarh(F&V),Morena,Madhya Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,2250.0,2400.0,1800.0,2500.0,1750.0,950.0,0.25,-0.0999999999999999,0.2857142857142858,1.3684210526315788,2133.333333333333,2285.714285714286,340.34296427770227,422.9994934140836,0.0546875,-0.015625,8,2,1
Bahraich,Bahraich,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2875.0,2850.0,2950.0,2950.0,2840.0,2850.0,-0.0254237288135593,-0.0254237288135593,0.0123239436619717,0.0087719298245614,2905.0,2861.428571428572,74.16198487095669,58.87615915124199,-0.0103270223752151,0.0047428856714926,8,2,0
Nawabganj,Gonda,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4950.0,5100.0,5050.0,5400.0,5400.0,4800.0,-0.0198019801980198,-0.0833333333333333,-0.0833333333333333,0.03125,5092.857142857143,5266.666666666667,145.56948921556386,367.2670111393946,-0.0280504908835904,-0.0601265822784811,8,2,0
Thalayolaparambu,Kottayam,Kerala,Brinjal,Brinjal,FAQ,2025-08-13,4200.0,5100.0,4500.0,4100.0,3100.0,3600.0,-0.0666666666666666,0.024390243902439,0.3548387096774192,0.1666666666666667,4700.0,3683.3333333333335,424.2640687119266,655.191088400046,-0.1063829787234043,0.1402714932126696,8,2,0
Nautnava,Maharajganj,Uttar Pradesh,Garlic,Average,FAQ,2025-08-13,2300.0,2400.0,2400.0,2400.0,2400.0,2400.0,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,2360.0,2347.5,54.77225575051664,71.58910531078732,-0.0254237288135593,-0.0202342917997869,8,2,0
Bahraich,Bahraich,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1700.0,1675.0,1675.0,1750.0,1775.0,1950.0,0.0149253731343284,-0.0285714285714285,-0.0422535211267606,-0.1282051282051282,1675.0,1791.7241379310344,22.36067977498156,88.5526060565606,0.0149253731343284,-0.0511932255581215,8,2,0
Kayamkulam,Alappuzha,Kerala,Brinjal,Other,FAQ,2025-08-13,2900.0,2500.0,2400.0,2800.0,3200.0,3500.0,0.2083333333333332,0.0357142857142858,-0.09375,-0.1714285714285713,2614.285714285714,2546.6666666666665,167.61634196950942,582.9374683051482,0.1092896174863389,0.1387434554973823,8,2,0
Kayamganj,Farukhabad,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1625.0,1625.0,1500.0,1600.0,1625.0,1300.0,0.0833333333333332,0.015625,0.0,0.25,1570.0,1598.8636363636365,64.71089552772374,87.78941006453286,0.035031847133758,0.0163468372423596,8,2,0
